Age,Activity,Value,Time,datetime,Time_lag,Density
45-64 anni,lavoro familiare,158.32999999999998,17:00:00,17:00:00,16:20:00,0.008511628832127971
45-64 anni,lavoro familiare,171.5,17:10:00,17:10:00,16:30:00,0.00921963206410628
45-64 anni,lavoro familiare,168.0,17:20:00,17:20:00,16:40:00,0.009031476307695947
45-64 anni,lavoro familiare,199.26,17:30:00,17:30:00,16:50:00,0.010711976006377941
45-64 anni,lavoro familiare,328.90000000000003,17:40:00,17:40:00,17:00:00,0.01768126522381665
45-64 anni,lavoro familiare,249.46999999999997,17:50:00,17:50:00,17:10:00,0.01341120472905302
45-64 anni,lavoro familiare,248.85,18:00:00,18:00:00,17:20:00,0.01337787428077462
45-64 anni,lavoro familiare,296.06,18:10:00,18:10:00,17:30:00,0.015915826640812272
45-64 anni,lavoro familiare,277.75,18:20:00,18:20:00,17:40:00,0.014931503240848507
45-64 anni,lavoro familiare,328.77,18:30:00,18:30:00,17:50:00,0.01767427658143569
45-64 anni,lavoro familiare,506.88000000000005,18:40:00,18:40:00,18:00:00,0.027249254231219773
45-64 anni,lavoro familiare,384.97,18:50:00,18:50:00,18:10:00,0.02069552044151017
45-64 anni,lavoro familiare,317.53000000000003,19:00:00,19:00:00,18:20:00,0.0170700278094208
45-64 anni,lavoro familiare,385.0,19:10:00,19:10:00,18:30:00,0.020697133205136543
45-64 anni,lavoro familiare,361.76,19:20:00,19:20:00,18:40:00,0.019447778982571936
45-64 anni,lavoro familiare,407.55,19:30:00,19:30:00,18:50:00,0.02190939386429454
45-64 anni,lavoro familiare,442.73999999999995,19:40:00,19:40:00,19:00:00,0.023801165598031564
45-64 anni,lavoro familiare,260.0,19:50:00,19:50:00,19:10:00,0.013977284761910394
45-64 anni,lavoro familiare,178.35,20:00:00,20:00:00,19:20:00,0.00958787975879507
45-64 anni,lavoro familiare,177.47999999999996,20:10:00,20:10:00,19:30:00,0.009541109613630215
45-64 anni,lavoro familiare,152.04000000000002,20:20:00,20:20:00,19:40:00,0.008173486058464833
45-64 anni,lavoro familiare,153.12,20:30:00,20:30:00,19:50:00,0.008231545549014306
45-64 anni,lavoro familiare,189.72,20:40:00,20:40:00,20:00:00,0.010199117173190922
45-64 anni,lavoro familiare,125.8,20:50:00,20:50:00,20:10:00,0.006762855473262798
45-64 anni,lavoro familiare,109.18999999999998,21:00:00,21:00:00,20:20:00,0.005869922012126906
45-64 anni,lavoro familiare,89.6,21:10:00,21:10:00,20:30:00,0.004816787364104505
45-64 anni,lavoro familiare,66.27,21:20:00,21:20:00,20:40:00,0.003562594850660776
45-64 anni,lavoro familiare,46.8,21:30:00,21:30:00,20:50:00,0.0025159112571438704
45-64 anni,lavoro familiare,48.3,21:40:00,21:40:00,21:00:00,0.0025965494384625845
45-64 anni,lavoro familiare,30.029999999999998,21:50:00,21:50:00,21:10:00,0.0016143763900006503
45-64 anni,lavoro familiare,17.08,22:00:00,22:00:00,21:20:00,0.0009182000912824212
45-64 anni,lavoro familiare,14.839999999999998,22:10:00,22:10:00,21:30:00,0.0007977804071798085
45-64 anni,lavoro familiare,11.880000000000003,22:20:00,22:20:00,21:40:00,0.0006386543960442135
45-64 anni,lavoro familiare,11.16,22:30:00,22:30:00,21:50:00,0.0005999480690112308
45-64 anni,lavoro familiare,11.219999999999999,22:40:00,22:40:00,22:00:00,0.0006031735962639792
45-64 anni,lavoro familiare,8.100000000000001,22:50:00,22:50:00,22:10:00,0.00043544617912105466
45-64 anni,lavoro familiare,5.2,23:00:00,23:00:00,22:20:00,0.0002795456952382079
45-64 anni,lavoro familiare,4.08,23:10:00,23:10:00,22:30:00,0.00021933585318690155
45-64 anni,lavoro retribuito,3.1,06:00:00,06:00:00,05:20:00,0.00020649733884881065
45-64 anni,lavoro retribuito,5.44,06:10:00,06:10:00,05:30:00,0.00036236952365726775
45-64 anni,lavoro retribuito,6.66,06:20:00,06:20:00,05:40:00,0.00044363621830099324
45-64 anni,lavoro retribuito,7.789999999999999,06:30:00,06:30:00,05:50:00,0.0005189078289136241
45-64 anni,lavoro retribuito,8.549999999999999,06:40:00,06:40:00,06:00:00,0.0005695329829539777
45-64 anni,lavoro retribuito,9.9,06:50:00,06:50:00,06:10:00,0.0006594592434203953
45-64 anni,lavoro retribuito,17.28,07:00:00,07:00:00,06:20:00,0.0011510561339701446
45-64 anni,lavoro retribuito,28.349999999999998,07:10:00,07:10:00,06:30:00,0.0018884514697947682
45-64 anni,lavoro retribuito,39.559999999999995,07:20:00,07:20:00,06:40:00,0.0026351724918899835
45-64 anni,lavoro retribuito,59.400000000000006,07:30:00,07:30:00,06:50:00,0.003956755460522372
45-64 anni,lavoro retribuito,72.0,07:40:00,07:40:00,07:00:00,0.004796067224875602
45-64 anni,lavoro retribuito,89.05999999999999,07:50:00,07:50:00,07:10:00,0.0059324687089919595
45-64 anni,lavoro retribuito,169.6,08:00:00,08:00:00,07:20:00,0.01129740279637364
45-64 anni,lavoro retribuito,239.36999999999998,08:10:00,08:10:00,07:30:00,0.01594492516136768
45-64 anni,lavoro retribuito,326.34,08:20:00,08:20:00,07:40:00,0.021738174696748665
45-64 anni,lavoro retribuito,400.44,08:30:00,08:30:00,07:50:00,0.02667412721568314
45-64 anni,lavoro retribuito,350.46000000000004,08:40:00,08:40:00,08:00:00,0.023344857217081995
45-64 anni,lavoro retribuito,311.08,08:50:00,08:50:00,08:10:00,0.0207216748932542
45-64 anni,lavoro retribuito,325.92,09:00:00,09:00:00,08:20:00,0.021710197637936895
45-64 anni,lavoro retribuito,287.18000000000006,09:10:00,09:10:00,08:30:00,0.019129647022774664
45-64 anni,lavoro retribuito,276.5,09:20:00,09:20:00,08:40:00,0.018418230384418113
45-64 anni,lavoro retribuito,307.97999999999996,09:30:00,09:30:00,08:50:00,0.020515177554405385
45-64 anni,lavoro retribuito,343.67999999999995,09:40:00,09:40:00,09:00:00,0.022893227553406205
45-64 anni,lavoro retribuito,262.07,09:50:00,09:50:00,09:10:00,0.017457018578099292
45-64 anni,lavoro retribuito,264.98999999999995,10:00:00,10:00:00,09:20:00,0.017651525748885913
45-64 anni,lavoro retribuito,266.45,10:10:00,10:10:00,09:30:00,0.017748779334279225
45-64 anni,lavoro retribuito,252.54000000000002,10:20:00,10:20:00,09:40:00,0.016822205791251175
45-64 anni,lavoro retribuito,337.64,10:30:00,10:30:00,09:50:00,0.022490890802874974
45-64 anni,lavoro retribuito,426.87999999999994,10:40:00,10:40:00,10:00:00,0.028435349679929122
45-64 anni,lavoro retribuito,242.87999999999997,10:50:00,10:50:00,10:10:00,0.016178733438580364
45-64 anni,lavoro retribuito,229.32,11:00:00,11:00:00,10:20:00,0.015275474111228792
45-64 anni,lavoro retribuito,247.51999999999998,11:10:00,11:10:00,10:30:00,0.01648781332640568
45-64 anni,lavoro retribuito,221.42999999999998,11:20:00,11:20:00,10:40:00,0.014749905077836174
45-64 anni,lavoro retribuito,262.8,11:30:00,11:30:00,10:50:00,0.01750564537079595
45-64 anni,lavoro retribuito,355.41,11:40:00,11:40:00,11:00:00,0.023674586838792193
45-64 anni,lavoro retribuito,226.56,11:50:00,11:50:00,11:10:00,0.015091624867608561
45-64 anni,lavoro retribuito,189.44000000000003,12:00:00,12:00:00,11:20:00,0.01261898576500603
45-64 anni,lavoro retribuito,205.89999999999998,12:10:00,12:10:00,11:30:00,0.013715420022248423
45-64 anni,lavoro retribuito,186.78,12:20:00,12:20:00,11:40:00,0.012441797725864791
45-64 anni,lavoro retribuito,207.50000000000003,12:30:00,12:30:00,11:50:00,0.013821999293912328
45-64 anni,lavoro retribuito,280.79999999999995,12:40:00,12:40:00,12:00:00,0.018704662177014844
45-64 anni,lavoro retribuito,186.14,12:50:00,12:50:00,12:10:00,0.01239916601719923
45-64 anni,lavoro retribuito,121.36,13:00:00,13:00:00,12:20:00,0.008084037755706987
45-64 anni,lavoro retribuito,136.74,13:10:00,13:10:00,12:30:00,0.009108531004576249
45-64 anni,lavoro retribuito,126.4,13:20:00,13:20:00,12:40:00,0.00841976246144828
45-64 anni,lavoro retribuito,148.63,13:30:00,13:30:00,12:50:00,0.009900548217128621
45-64 anni,lavoro retribuito,193.04999999999998,13:40:00,13:40:00,13:00:00,0.012859455246697708
45-64 anni,lavoro retribuito,135.09,13:50:00,13:50:00,13:10:00,0.00899862113067285
45-64 anni,lavoro retribuito,119.04000000000002,14:00:00,14:00:00,13:20:00,0.00792949781179433
45-64 anni,lavoro retribuito,115.19999999999999,14:10:00,14:10:00,13:30:00,0.007673707559800963
45-64 anni,lavoro retribuito,106.38000000000001,14:20:00,14:20:00,13:40:00,0.007086189324753703
45-64 anni,lavoro retribuito,122.38000000000001,14:30:00,14:30:00,13:50:00,0.008151982041392726
45-64 anni,lavoro retribuito,188.33999999999997,14:40:00,14:40:00,14:00:00,0.012545712515737094
45-64 anni,lavoro retribuito,131.57000000000002,14:50:00,14:50:00,14:10:00,0.008764146733012266
45-64 anni,lavoro retribuito,133.38,15:00:00,15:00:00,14:20:00,0.008884714534082053
45-64 anni,lavoro retribuito,144.57,15:10:00,15:10:00,14:30:00,0.009630103315281469
45-64 anni,lavoro retribuito,137.37,15:20:00,15:20:00,14:40:00,0.00915049659279391
45-64 anni,lavoro retribuito,157.95000000000002,15:30:00,15:30:00,14:50:00,0.010521372474570854
45-64 anni,lavoro retribuito,196.01999999999998,15:40:00,15:40:00,15:00:00,0.013057293019723826
45-64 anni,lavoro retribuito,162.81,15:50:00,15:50:00,15:10:00,0.010845107012249956
45-64 anni,lavoro retribuito,147.61999999999998,16:00:00,16:00:00,15:20:00,0.009833270051890781
45-64 anni,lavoro retribuito,159.25,16:10:00,16:10:00,15:30:00,0.010607968132797773
45-64 anni,lavoro retribuito,157.44000000000003,16:20:00,16:20:00,15:40:00,0.010487400331727985
45-64 anni,lavoro retribuito,191.97000000000003,16:30:00,16:30:00,15:50:00,0.012787514238324577
45-64 anni,lavoro retribuito,277.15000000000003,16:40:00,16:40:00,16:00:00,0.018461528213531572
45-64 anni,lavoro retribuito,180.11999999999998,16:50:00,16:50:00,16:10:00,0.011998161507563797
45-64 anni,lavoro retribuito,149.1,17:00:00,17:00:00,16:20:00,0.009931855878179893
45-64 anni,lavoro retribuito,142.79999999999998,17:10:00,17:10:00,16:30:00,0.009512199996003277
45-64 anni,lavoro retribuito,141.4,17:20:00,17:20:00,16:40:00,0.009418943133297364
45-64 anni,lavoro retribuito,155.79999999999998,17:30:00,17:30:00,16:50:00,0.010378156578272483
45-64 anni,lavoro retribuito,243.1,17:40:00,17:40:00,17:00:00,0.016193388088434152
45-64 anni,lavoro retribuito,184.83,17:50:00,17:50:00,17:10:00,0.012311904238524412
45-64 anni,lavoro retribuito,153.29999999999998,18:00:00,18:00:00,17:20:00,0.010211626466297636
45-64 anni,lavoro retribuito,159.33,18:10:00,18:10:00,17:30:00,0.010613297096380968
45-64 anni,lavoro retribuito,140.39,18:20:00,18:20:00,17:40:00,0.009351664968059524
45-64 anni,lavoro retribuito,146.25,18:30:00,18:30:00,17:50:00,0.009742011550528567
45-64 anni,lavoro retribuito,209.44000000000003,18:40:00,18:40:00,18:00:00,0.013951226660804809
45-64 anni,lavoro retribuito,156.18,18:50:00,18:50:00,18:10:00,0.010403469155292661
45-64 anni,lavoro retribuito,97.18,19:00:00,19:00:00,18:20:00,0.006473358512686264
45-64 anni,lavoro retribuito,102.49999999999999,19:10:00,19:10:00,18:30:00,0.006827734590968739
45-64 anni,lavoro retribuito,94.01,19:20:00,19:20:00,18:40:00,0.0062621983307021584
45-64 anni,lavoro retribuito,92.95,19:30:00,19:30:00,18:50:00,0.006191589563224823
45-64 anni,lavoro retribuito,94.19999999999999,19:40:00,19:40:00,19:00:00,0.0062748546192122456
45-64 anni,lavoro retribuito,56.0,19:50:00,19:50:00,19:10:00,0.0037302745082365796
45-64 anni,lavoro retribuito,33.059999999999995,20:00:00,20:00:00,19:20:00,0.0022021942007553804
45-64 anni,lavoro retribuito,30.449999999999996,20:10:00,20:10:00,19:30:00,0.00202833676385364
45-64 anni,lavoro retribuito,27.72,20:20:00,20:20:00,19:40:00,0.0018464858815771068
45-64 anni,lavoro retribuito,25.229999999999997,20:30:00,20:30:00,19:50:00,0.0016806218900501588
45-64 anni,lavoro retribuito,27.54,20:40:00,20:40:00,20:00:00,0.0018344957135149177
45-64 anni,lavoro retribuito,17.68,20:50:00,20:50:00,20:10:00,0.0011777009518861201
45-64 anni,lavoro retribuito,14.029999999999998,21:00:00,21:00:00,20:20:00,0.0009345669884028429
45-64 anni,lavoro retribuito,12.32,21:10:00,21:10:00,20:30:00,0.0008206603918120475
45-64 anni,lavoro retribuito,10.809999999999999,21:20:00,21:20:00,20:40:00,0.0007200762041792396
45-64 anni,lavoro retribuito,9.6,21:30:00,21:30:00,20:50:00,0.0006394756299834137
45-64 anni,lavoro retribuito,11.04,21:40:00,21:40:00,21:00:00,0.0007353969744809257
45-64 anni,lavoro retribuito,7.919999999999999,21:50:00,21:50:00,21:10:00,0.0005275673947363162
45-64 anni,lavoro retribuito,5.6,22:00:00,22:00:00,21:20:00,0.0003730274508236579
45-64 anni,lavoro retribuito,5.6,22:10:00,22:10:00,21:30:00,0.0003730274508236579
45-64 anni,lavoro retribuito,5.13,22:20:00,22:20:00,21:40:00,0.00034171978977238663
45-64 anni,lavoro retribuito,5.27,22:30:00,22:30:00,21:50:00,0.00035104547604297807
45-64 anni,lavoro retribuito,5.44,22:40:00,22:40:00,22:00:00,0.00036236952365726775
45-64 anni,lavoro retribuito,4.32,22:50:00,22:50:00,22:10:00,0.00028776403349253614
45-64 anni,lavoro retribuito,3.3800000000000003,23:00:00,23:00:00,22:20:00,0.00022514871138999356
45-64 anni,lavoro retribuito,2.88,23:10:00,23:10:00,22:30:00,0.00019184268899502408
45-64 anni,tempo libero,0.9,06:00:00,06:00:00,05:20:00,4.502530422097219e-05
45-64 anni,tempo libero,1.6,06:10:00,06:10:00,05:30:00,8.004498528172834e-05
45-64 anni,tempo libero,2.52,06:20:00,06:20:00,05:40:00,0.00012607085181872213
45-64 anni,tempo libero,3.42,06:30:00,06:30:00,05:50:00,0.00017109615603969433
45-64 anni,tempo libero,3.9899999999999998,06:40:00,06:40:00,06:00:00,0.00019961218204631002
45-64 anni,tempo libero,4.5,06:50:00,06:50:00,06:10:00,0.00022512652110486095
45-64 anni,tempo libero,7.199999999999999,07:00:00,07:00:00,06:20:00,0.0003602024337677775
45-64 anni,tempo libero,10.85,07:10:00,07:10:00,06:30:00,0.0005428050564417203
45-64 anni,tempo libero,16.34,07:20:00,07:20:00,06:40:00,0.0008174594121896507
45-64 anni,tempo libero,24.75,07:30:00,07:30:00,06:50:00,0.0012381958660767352
45-64 anni,tempo libero,31.799999999999997,07:40:00,07:40:00,07:00:00,0.0015908940824743505
45-64 anni,tempo libero,32.33,07:50:00,07:50:00,07:10:00,0.0016174089838489232
45-64 anni,tempo libero,49.6,08:00:00,08:00:00,07:20:00,0.0024813945437335786
45-64 anni,tempo libero,74.74,08:10:00,08:10:00,07:30:00,0.0037391013749727346
45-64 anni,tempo libero,102.05999999999999,08:20:00,08:20:00,07:40:00,0.005105869498658246
45-64 anni,tempo libero,115.61999999999999,08:30:00,08:30:00,07:50:00,0.0057842507489208935
45-64 anni,tempo libero,106.2,08:40:00,08:40:00,08:00:00,0.005312985898074719
45-64 anni,tempo libero,90.89999999999999,08:50:00,08:50:00,08:10:00,0.0045475557263181905
45-64 anni,tempo libero,90.21,09:00:00,09:00:00,08:20:00,0.004513036326415446
45-64 anni,tempo libero,84.66,09:10:00,09:10:00,08:30:00,0.00423538028371945
45-64 anni,tempo libero,89.27000000000001,09:20:00,09:20:00,08:40:00,0.004466009897562431
45-64 anni,tempo libero,103.53,09:30:00,09:30:00,08:50:00,0.005179410828885835
45-64 anni,tempo libero,122.88,09:40:00,09:40:00,09:00:00,0.006147454869636736
45-64 anni,tempo libero,94.17,09:50:00,09:50:00,09:10:00,0.0047111476649877235
45-64 anni,tempo libero,97.82,10:00:00,10:00:00,09:20:00,0.004893750287661666
45-64 anni,tempo libero,111.69,10:10:00,10:10:00,09:30:00,0.005587640253822648
45-64 anni,tempo libero,109.71000000000001,10:20:00,10:20:00,09:40:00,0.005488584584536511
45-64 anni,tempo libero,149.96,10:30:00,10:30:00,09:50:00,0.007502216245529989
45-64 anni,tempo libero,197.2,10:40:00,10:40:00,10:00:00,0.009865544435973017
45-64 anni,tempo libero,116.16,10:50:00,10:50:00,10:10:00,0.005811265931453477
45-64 anni,tempo libero,110.88000000000001,11:00:00,11:00:00,10:20:00,0.005547117480023774
45-64 anni,tempo libero,127.84,11:10:00,11:10:00,10:30:00,0.006395594324010094
45-64 anni,tempo libero,118.33999999999999,11:20:00,11:20:00,10:40:00,0.005920327223899831
45-64 anni,tempo libero,135.78,11:30:00,11:30:00,10:50:00,0.006792817563470671
45-64 anni,tempo libero,181.17000000000002,11:40:00,11:40:00,11:00:00,0.009063593739681703
45-64 anni,tempo libero,112.64000000000001,11:50:00,11:50:00,11:10:00,0.005635166963833676
45-64 anni,tempo libero,94.08,12:00:00,12:00:00,11:20:00,0.004706645134565626
45-64 anni,tempo libero,104.36999999999999,12:10:00,12:10:00,11:30:00,0.0052214344461587415
45-64 anni,tempo libero,94.38,12:20:00,12:20:00,11:40:00,0.00472165356930595
45-64 anni,tempo libero,112.88000000000001,12:30:00,12:30:00,11:50:00,0.0056471737116259345
45-64 anni,tempo libero,155.60999999999999,12:40:00,12:40:00,12:00:00,0.007784875099806091
45-64 anni,tempo libero,99.21999999999998,12:50:00,12:50:00,12:10:00,0.0049637896497831775
45-64 anni,tempo libero,92.5,13:00:00,13:00:00,12:20:00,0.0046276007115999196
45-64 anni,tempo libero,112.66,13:10:00,13:10:00,12:30:00,0.005636167526149697
45-64 anni,tempo libero,109.81,13:20:00,13:20:00,12:40:00,0.005493587396116618
45-64 anni,tempo libero,139.73,13:30:00,13:30:00,12:50:00,0.006990428620884937
45-64 anni,tempo libero,204.75,13:40:00,13:40:00,13:00:00,0.010243256710271173
45-64 anni,tempo libero,146.94000000000003,13:50:00,13:50:00,13:10:00,0.007351131335810728
45-64 anni,tempo libero,161.92000000000002,14:00:00,14:00:00,13:20:00,0.008100552510510908
45-64 anni,tempo libero,169.2,14:10:00,14:10:00,13:30:00,0.008464757193542772
45-64 anni,tempo libero,163.08,14:20:00,14:20:00,13:40:00,0.008158585124840162
45-64 anni,tempo libero,186.18,14:30:00,14:30:00,13:50:00,0.009314234599845114
45-64 anni,tempo libero,286.37999999999994,14:40:00,14:40:00,14:00:00,0.014327051803113347
45-64 anni,tempo libero,201.78000000000003,14:50:00,14:50:00,14:10:00,0.010094673206341966
45-64 anni,tempo libero,204.63,15:00:00,15:00:00,14:20:00,0.010237253336375044
45-64 anni,tempo libero,229.97,15:10:00,15:10:00,14:30:00,0.011504965790774415
45-64 anni,tempo libero,220.59000000000003,15:20:00,15:20:00,14:40:00,0.011035702064560286
45-64 anni,tempo libero,253.5,15:30:00,15:30:00,14:50:00,0.012682127355573834
45-64 anni,tempo libero,316.71,15:40:00,15:40:00,15:00:00,0.01584440455536011
45-64 anni,tempo libero,259.29,15:50:00,15:50:00,15:10:00,0.012971790146062088
45-64 anni,tempo libero,208.01,16:00:00,16:00:00,15:20:00,0.010406348367782694
45-64 anni,tempo libero,241.8,16:10:00,16:10:00,15:30:00,0.012096798400701195
