lat,lon,geometry,pois_type,pois_specific,pois_f,category
45.54202,9.172894,POINT (9.172893524169922 45.54201889038086),amenity,cafe,amenityfood,food
45.542202,9.172954,POINT (9.172953605651855 45.54220199584961),amenity,cafe,amenityfood,food
45.541386,9.169993,POINT (9.16999340057373 45.54138565063477),shop,dry_cleaning,shop,leisure
45.541595,9.170564,POINT (9.170563697814941 45.54159545898438),leisure,playground,leisure,leisure
45.540485,9.170212,POINT (9.170211791992188 45.54048538208008),amenity,cafe,amenityfood,food
45.540817,9.170008,POINT (9.170007705688477 45.54081726074219),office,lawyer,office,office
45.541065,9.170185,POINT (9.170185089111328 45.54106521606445),office,insurance,office,office
45.540833,9.170036,POINT (9.170036315917969 45.54083251953125),office,accountant,office,office
45.540928,9.170206,POINT (9.170206069946289 45.54092788696289),shop,beauty,shop,leisure
45.541283,9.170053,POINT (9.170052528381348 45.54128265380859),amenity,cafe,amenityfood,food
45.539516,9.168494,POINT (9.16849422454834 45.53951644897461),shop,car,shop,leisure
45.53933,9.16828,POINT (9.168279647827148 45.53932952880859),shop,car,shop,leisure
45.53947,9.16837,POINT (9.168370246887207 45.53947067260742),shop,kiosk,shop,leisure
45.539288,9.167148,POINT (9.167147636413574 45.53928756713867),shop,hairdresser,shop,leisure
45.53932,9.16722,POINT (9.167220115661621 45.53932189941406),office,accountant,office,office
45.539284,9.167946,POINT (9.167945861816406 45.53928375244141),leisure,fitness_centre,leisure,leisure
45.53931,9.167194,POINT (9.167194366455078 45.53931045532227),shop,hairdresser,shop,leisure
45.442665,9.113569,POINT (9.113569259643555 45.44266510009766),amenity,cafe,amenityfood,food
45.44292,9.114064,POINT (9.11406421661377 45.44292068481445),amenity,cafe,amenityfood,food
45.443676,9.110973,POINT (9.110973358154297 45.44367599487305),amenity,fast_food,amenityfood,food
45.44315,9.111752,POINT (9.111751556396484 45.44314956665039),amenity,restaurant,amenityfood,food
45.539177,9.166927,POINT (9.166927337646484 45.53917694091797),amenity,cafe,amenityfood,food
45.53914,9.1668005,POINT (9.166800498962402 45.53913879394531),shop,clothes,shop,leisure
45.539112,9.166705,POINT (9.166705131530762 45.53911209106445),shop,motorcycle,shop,leisure
45.53909,9.1665945,POINT (9.166594505310059 45.53908920288086),shop,bakery,shop,leisure
45.53896,9.1609745,POINT (9.160974502563477 45.53895950317383),shop,supermarket,shop,leisure
45.537994,9.160587,POINT (9.160587310791016 45.53799438476563),shop,furniture,shop,leisure
45.48727,9.300439,POINT (9.30043888092041 45.48727035522461),shop,car_repair,shop,leisure
45.4872,9.300804,POINT (9.300804138183594 45.48720169067383),shop,car_repair,shop,leisure
45.47664,9.268781,POINT (9.268780708312988 45.47663879394531),amenity,bar,amenityfood,food
45.4905,9.260984,POINT (9.260984420776367 45.49050140380859),amenity,place_of_worship,amenity,leisure
45.492664,9.271871,POINT (9.271870613098145 45.4926643371582),shop,convenience,shop,leisure
45.495625,9.293938,POINT (9.293937683105469 45.49562454223633),shop,optician,shop,leisure
45.563683,9.161897,POINT (9.161896705627441 45.56368255615234),amenity,ice_cream,amenityfood,food
45.563816,9.162164,POINT (9.162163734436035 45.56381607055664),shop,laundry,shop,leisure
45.56365,9.161748,POINT (9.161747932434082 45.56364822387695),shop,bakery,shop,leisure
45.479313,9.210173,POINT (9.210172653198242 45.47931289672852),shop,clothes,shop,leisure
45.479355,9.210211,POINT (9.210210800170898 45.47935485839844),shop,shoes,shop,leisure
45.455612,9.1715,POINT (9.171500205993652 45.45561218261719),amenity,restaurant,amenityfood,food
45.45102,9.170501,POINT (9.170500755310059 45.45101928710938),amenity,restaurant,amenityfood,food
45.491955,9.216279,POINT (9.216279029846191 45.4919548034668),amenity,restaurant,amenityfood,food
45.487232,9.217263,POINT (9.217263221740723 45.48723220825195),amenity,restaurant,amenityfood,food
45.461357,9.186023,POINT (9.186022758483887 45.46135711669922),shop,books,shop,leisure
45.44211,9.230417,POINT (9.230417251586914 45.44210815429688),amenity,cafe,amenityfood,food
45.54298,9.175455,POINT (9.175455093383789 45.5429801940918),shop,hairdresser,shop,leisure
45.5428,9.175309,POINT (9.175309181213379 45.54280090332031),amenity,restaurant,amenityfood,food
45.54185,9.174502,POINT (9.174502372741699 45.54185104370117),shop,hardware,shop,leisure
45.542217,9.175136,POINT (9.175135612487793 45.54221725463867),amenity,cafe,amenityfood,food
45.542866,9.175355,POINT (9.175354957580566 45.54286575317383),amenity,fast_food,amenityfood,food
45.541786,9.174445,POINT (9.174445152282715 45.54178619384766),shop,hairdresser,shop,leisure
45.543045,9.175491,POINT (9.175491333007813 45.54304504394531),amenity,cafe,amenityfood,food
45.542156,9.1750765,POINT (9.175076484680176 45.54215621948242),shop,dry_cleaning,shop,leisure
45.54356,9.176309,POINT (9.176308631896973 45.54356002807617),shop,fabric,shop,leisure
45.542732,9.175254,POINT (9.175253868103027 45.54273223876953),shop,beauty,shop,leisure
45.542828,9.175607,POINT (9.175606727600098 45.54282760620117),shop,pet,shop,leisure
45.54277,9.17557,POINT (9.175569534301758 45.54277038574219),office,estate_agent,office,office
45.542095,9.175024,POINT (9.175024032592773 45.54209518432617),shop,clothes,shop,leisure
45.541904,9.174545,POINT (9.174545288085938 45.54190444946289),shop,bakery,shop,leisure
45.54219,9.175105,POINT (9.175105094909668 45.54219055175781),office,company,office,office
45.45603,9.181718,POINT (9.181717872619629 45.45603179931641),amenity,cafe,amenityfood,food
45.54268,9.172627,POINT (9.172627449035645 45.54267883300781),shop,jewelry,shop,leisure
45.542717,9.172591,POINT (9.172591209411621 45.54271697998047),shop,newsagent,shop,leisure
45.542767,9.172484,POINT (9.172484397888184 45.54276657104492),shop,gift,shop,leisure
45.54271,9.171763,POINT (9.17176342010498 45.54270935058594),shop,butcher,shop,leisure
45.54263,9.172675,POINT (9.172675132751465 45.54262924194336),shop,shoes,shop,leisure
45.542755,9.172388,POINT (9.172388076782227 45.54275512695313),shop,clothes,shop,leisure
45.542732,9.171816,POINT (9.171815872192383 45.54273223876953),shop,stationery,shop,leisure
45.542686,9.17171,POINT (9.171710014343262 45.54268646240234),office,travel_agent,office,office
45.542664,9.170241,POINT (9.170241355895996 45.54266357421875),shop,hairdresser,shop,leisure
45.542747,9.170217,POINT (9.17021656036377 45.54274749755859),shop,motorcycle,shop,leisure
45.46037,9.108044,POINT (9.108043670654297 45.46036911010742),amenity,cafe,amenityfood,food
45.542374,9.170319,POINT (9.170318603515625 45.54237365722656),amenity,cafe,amenityfood,food
45.539036,9.166307,POINT (9.16630744934082 45.53903579711914),shop,optician,shop,leisure
45.539024,9.160151,POINT (9.160150527954102 45.53902435302734),shop,clothes,shop,leisure
45.53845,9.164055,POINT (9.164054870605469 45.53844833374023),shop,beauty,shop,leisure
45.538998,9.166025,POINT (9.166025161743164 45.53899765014648),office,insurance,office,office
45.53878,9.164896,POINT (9.164896011352539 45.53878021240234),shop,bakery,shop,leisure
45.53883,9.165251,POINT (9.165250778198242 45.5388298034668),shop,money_lender,shop,leisure
45.53881,9.1651,POINT (9.16510009765625 45.53881072998047),amenity,cafe,amenityfood,food
45.539017,9.166179,POINT (9.166178703308105 45.53901672363281),shop,hardware,shop,leisure
45.53889,9.165748,POINT (9.16574764251709 45.53889083862305),office,architect,office,office
45.538895,9.165812,POINT (9.165811538696289 45.53889465332031),shop,hairdresser,shop,leisure
45.53847,9.164238,POINT (9.164237976074219 45.53847122192383),amenity,fast_food,amenityfood,food
45.53844,9.163989,POINT (9.163989067077637 45.5384407043457),office,insurance,office,office
45.538456,9.164145,POINT (9.164145469665527 45.53845596313477),shop,hairdresser,shop,leisure
45.539032,9.159997,POINT (9.15999698638916 45.53903198242188),shop,shoes,shop,leisure
45.538795,9.16477,POINT (9.164770126342773 45.53879547119141),shop,furniture,shop,leisure
45.53861,9.163667,POINT (9.163666725158691 45.53860855102539),amenity,cafe,amenityfood,food
45.538654,9.16395,POINT (9.163949966430664 45.53865432739258),shop,massage,shop,leisure
45.53989,9.158917,POINT (9.158917427062988 45.53989028930664),shop,laundry,shop,leisure
45.539684,9.158988,POINT (9.158987998962402 45.5396842956543),amenity,cafe,amenityfood,food
45.53959,9.15902,POINT (9.15902042388916 45.53958892822266),shop,computer,shop,leisure
45.539932,9.158909,POINT (9.158908843994141 45.53993225097656),amenity,restaurant,amenityfood,food
45.54001,9.158881,POINT (9.158881187438965 45.54000854492188),shop,furniture,shop,leisure
45.540188,9.158827,POINT (9.15882682800293 45.54018783569336),shop,tattoo,shop,leisure
45.53977,9.158969,POINT (9.158968925476074 45.53976821899414),shop,beauty,shop,leisure
45.540268,9.158797,POINT (9.158797264099121 45.54026794433594),shop,bakery,shop,leisure
45.540382,9.158757,POINT (9.158757209777832 45.54038238525391),shop,massage,shop,leisure
45.542927,9.162776,POINT (9.162775993347168 45.54292678833008),amenity,cafe,amenityfood,food
45.544712,9.169761,POINT (9.169760704040527 45.54471206665039),amenity,cafe,amenityfood,food
45.544044,9.168338,POINT (9.168337821960449 45.54404449462891),shop,hairdresser,shop,leisure
45.544662,9.169602,POINT (9.169602394104004 45.54466247558594),amenity,restaurant,amenityfood,food
45.54453,9.169016,POINT (9.169015884399414 45.54452896118164),shop,hardware,shop,leisure
45.544018,9.168124,POINT (9.168124198913574 45.54401779174805),amenity,cafe,amenityfood,food
45.54461,9.169432,POINT (9.169431686401367 45.54460906982422),shop,hairdresser,shop,leisure
45.544773,9.169985,POINT (9.169984817504883 45.54477310180664),amenity,ice_cream,amenityfood,food
45.543312,9.1719265,POINT (9.171926498413086 45.54331207275391),shop,supermarket,shop,leisure
45.54324,9.1720295,POINT (9.172029495239258 45.54323959350586),amenity,cafe,amenityfood,food
45.544613,9.169959,POINT (9.16995906829834 45.54461288452148),shop,florist,shop,leisure
45.54426,9.172726,POINT (9.172725677490234 45.54425811767578),leisure,playground,leisure,leisure
45.544037,9.171192,POINT (9.171192169189453 45.54403686523438),shop,funeral_directors,shop,leisure
45.54435,9.170732,POINT (9.170731544494629 45.54434967041016),shop,florist,shop,leisure
45.543816,9.171257,POINT (9.171257019042969 45.54381561279297),school,school,school,school
45.544582,9.17048,POINT (9.170479774475098 45.54458236694336),amenity,restaurant,amenityfood,food
45.54428,9.171999,POINT (9.171998977661133 45.54428100585938),office,estate_agent,office,office
45.544,9.172049,POINT (9.172048568725586 45.54399871826172),office,insurance,office,office
45.544838,9.170164,POINT (9.170164108276367 45.54483795166016),shop,massage,shop,leisure
45.507565,9.204397,POINT (9.204397201538086 45.50756454467773),amenity,bar,amenityfood,food
45.44131,9.148849,POINT (9.148848533630371 45.44131088256836),shop,bicycle,shop,leisure
45.50255,9.224479,POINT (9.224478721618652 45.50254821777344),amenity,bar,amenityfood,food
45.503334,9.224111,POINT (9.22411060333252 45.50333404541016),amenity,bar,amenityfood,food
45.502583,9.224693,POINT (9.224693298339844 45.50258255004883),amenity,restaurant,amenityfood,food
45.5049,9.223105,POINT (9.223105430603027 45.50490188598633),amenity,restaurant,amenityfood,food
45.46043,9.157484,POINT (9.15748405456543 45.46043014526367),amenity,bar,amenityfood,food
45.428387,9.296545,POINT (9.296545028686523 45.42838668823242),amenity,restaurant,amenityfood,food
45.406235,9.033617,POINT (9.03361701965332 45.40623474121094),shop,florist,shop,leisure
45.461205,9.211891,POINT (9.211891174316406 45.46120452880859),amenity,restaurant,amenityfood,food
45.478474,9.202458,POINT (9.202458381652832 45.47847366333008),shop,supermarket,shop,leisure
45.478363,9.202848,POINT (9.202848434448242 45.47836303710938),amenity,cafe,amenityfood,food
45.477646,9.205148,POINT (9.205147743225098 45.47764587402344),amenity,restaurant,amenityfood,food
45.477573,9.204487,POINT (9.204486846923828 45.47757339477539),shop,car,shop,leisure
45.449,9.163307,POINT (9.163307189941406 45.44900131225586),office,company,office,office
45.49943,9.285464,POINT (9.285464286804199 45.49943161010742),amenity,bar,amenityfood,food
45.495213,9.185763,POINT (9.185763359069824 45.49521255493164),shop,bicycle,shop,leisure
45.491673,9.188728,POINT (9.188728332519531 45.49167251586914),shop,bicycle,shop,leisure
45.48334,9.160108,POINT (9.160107612609863 45.48334121704102),shop,car,shop,leisure
45.482918,9.164659,POINT (9.164658546447754 45.48291778564453),shop,optician,shop,leisure
45.484142,9.163682,POINT (9.163681983947754 45.4841423034668),amenity,restaurant,amenityfood,food
45.483124,9.16503,POINT (9.165029525756836 45.48312377929688),shop,mobile_phone,shop,leisure
45.4851,9.164665,POINT (9.164665222167969 45.48509979248047),shop,newsagent,shop,leisure
45.48051,9.161413,POINT (9.161413192749023 45.48051071166992),shop,convenience,shop,leisure
45.482983,9.164795,POINT (9.164794921875 45.48298263549805),shop,florist,shop,leisure
45.483524,9.165639,POINT (9.16563892364502 45.48352432250977),amenity,fast_food,amenityfood,food
45.484634,9.164398,POINT (9.164398193359375 45.48463439941406),amenity,restaurant,amenityfood,food
45.484806,9.16508,POINT (9.165080070495605 45.48480606079102),amenity,restaurant,amenityfood,food
45.483215,9.165255,POINT (9.165254592895508 45.48321533203125),amenity,fast_food,amenityfood,food
45.483437,9.165505,POINT (9.165505409240723 45.48343658447266),amenity,restaurant,amenityfood,food
45.483936,9.164032,POINT (9.164031982421875 45.48393630981445),amenity,bar,amenityfood,food
45.504486,9.222455,POINT (9.222455024719238 45.50448608398438),shop,supermarket,shop,leisure
45.449013,9.1633625,POINT (9.163362503051758 45.44901275634766),office,company,office,office
45.541885,9.312648,POINT (9.312647819519043 45.54188537597656),amenity,bar,amenityfood,food
45.57446,9.17316,POINT (9.173159599304199 45.57445907592773),leisure,playground,leisure,leisure
45.57093,9.173455,POINT (9.173455238342285 45.57093048095703),amenity,bar,amenityfood,food
45.571404,9.173352,POINT (9.173352241516113 45.57140350341797),leisure,playground,leisure,leisure
45.57278,9.172977,POINT (9.172977447509766 45.57278060913086),leisure,playground,leisure,leisure
45.57528,9.177818,POINT (9.177818298339844 45.57527923583984),shop,tyres,shop,leisure
45.569714,9.164973,POINT (9.164973258972168 45.5697135925293),shop,beauty,shop,leisure
45.562675,9.159276,POINT (9.159276008605957 45.56267547607422),shop,bicycle,shop,leisure
45.566883,9.159283,POINT (9.159282684326172 45.5668830871582),amenity,bar,amenityfood,food
45.57558,9.167767,POINT (9.167766571044922 45.57558059692383),leisure,playground,leisure,leisure
45.43838,8.948291,POINT (8.948290824890137 45.43838119506836),amenity,restaurant,amenityfood,food
45.35952,9.223721,POINT (9.223720550537109 45.35951995849609),amenity,community_centre,amenity,leisure
45.3602,9.224227,POINT (9.224226951599121 45.36019897460938),leisure,playground,leisure,leisure
45.36003,9.224321,POINT (9.224321365356445 45.36003112792969),leisure,playground,leisure,leisure
45.360264,9.224165,POINT (9.224164962768555 45.36026382446289),leisure,playground,leisure,leisure
45.360188,9.224172,POINT (9.22417163848877 45.36018753051758),leisure,playground,leisure,leisure
45.360035,9.224215,POINT (9.224214553833008 45.36003494262695),leisure,playground,leisure,leisure
45.360058,9.223751,POINT (9.223751068115234 45.36005783081055),leisure,playground,leisure,leisure
45.3594,9.224746,POINT (9.224745750427246 45.35940170288086),shop,toys,shop,leisure
45.359352,9.224565,POINT (9.224564552307129 45.35935211181641),shop,furniture,shop,leisure
45.359276,9.224276,POINT (9.224275588989258 45.35927581787109),shop,clothes,shop,leisure
45.359066,9.224865,POINT (9.224864959716797 45.35906600952148),shop,supermarket,shop,leisure
